Tagged
"riaraicheam<Vm-1s>, riaraich<Vm-2s>, riaraicheadh<Vm-3>, riaraicheamaid<Vm-1p>, riaraichibh<Vm-2p>, riaraicheadh<Vm-3>, riarachadh<Nv>, , , , , , , , , , , , , , , , riaraichidh<V-f>, riaraicheas<V-f--r--l>, riaraich<V-f--d>, riaraich<V-f--d--l>, riaraich<V-s--l>, do riaraich<V-s--d--l>, riaraichte<Av>, riaraichte<Av--l>, riaraichinn<V-h1s--l>, riaraicheadh<V-h--l>, riaraicheamaid<V-h1p--l>, riaraichinn<V-h1sd>, riaraichinn<V-h1sd--l>, riaraicheadh<V-h--d>, riaraicheadh<V-h--d--l>, riaraicheamaid<V-h1pd>, riaraicheamaid<V-h1pd--l>, riaraichear<Vm-h0>, riaraichtear<Vm-h0>, riaraichear<V-f0>, riaraichear<V-f0--r--l>, riaraichear<V-f0-d>, riaraichear<V-f0-d--l>, riaraicheadh<V-s0--l>, do riaraicheadh<V-s0-d--l>, riaraichte<V-h0--l>, riaraichiste<V-h0--l>, riaraichist<V-h0--l>, riaraichte<V-h0-d>, riaraichiste<V-h0-d>, riaraichist<V-h0-d>, riaraichte<V-h0-d--l>, riaraichiste<V-h0-d--l>, riaraichist<V-h0-d--l>, , "
"riaslam<Vm-1s>, riasail<Vm-2s>, riasladh<Vm-3>, riaslamaid<Vm-1p>, riaslaibh<Vm-2p>, riasladh<Vm-3>, riasladh<Nv>, , riaslachadh<Nv>, , , , , , , , , , , , , , riaslaidh<V-f>, riaslas<V-f--r--l>, riasail<V-f--d>, riasail<V-f--d--l>, riasail<V-s--l>, do riasail<V-s--d--l>, riasailta<Av>, riasailta<Av--l>, riaslainn<V-h1s--l>, riasladh<V-h--l>, riaslamaid<V-h1p--l>, riaslainn<V-h1sd>, riaslainn<V-h1sd--l>, riasladh<V-h--d>, riasladh<V-h--d--l>, riaslamaid<V-h1pd>, riaslamaid<V-h1pd--l>, riaslar<Vm-h0>, riasailtear<Vm-h0>, riaslar<V-f0>, riaslar<V-f0--r--l>, riaslar<V-f0-d>, riaslar<V-f0-d--l>, riasladh<V-s0--l>, do riasladh<V-s0-d--l>, riasailte<V-h0--l>, riaslaiste<V-h0--l>, riaslaist<V-h0--l>, riasailte<V-h0-d>, riaslaiste<V-h0-d>, riaslaist<V-h0-d>, riasailte<V-h0-d--l>, riaslaiste<V-h0-d--l>, riaslaist<V-h0-d--l>, , "
"riaslaicheam<Vm-1s>, riaslaich<Vm-2s>, riaslaicheadh<Vm-3>, riaslaicheamaid<Vm-1p>, riaslaichibh<Vm-2p>, riaslaicheadh<Vm-3>, riasladh<Nv>, , riaslachadh<Nv>, , , , , , , , , , , , , , riaslaichidh<V-f>, riaslaicheas<V-f--r--l>, riaslaich<V-f--d>, riaslaich<V-f--d--l>, riaslaich<V-s--l>, do riaslaich<V-s--d--l>, riaslaichte<Av>, riaslaichte<Av--l>, riaslaichinn<V-h1s--l>, riaslaicheadh<V-h--l>, riaslaicheamaid<V-h1p--l>, riaslaichinn<V-h1sd>, riaslaichinn<V-h1sd--l>, riaslaicheadh<V-h--d>, riaslaicheadh<V-h--d--l>, riaslaicheamaid<V-h1pd>, riaslaicheamaid<V-h1pd--l>, riaslaichear<Vm-h0>, riaslaichtear<Vm-h0>, riaslaichear<V-f0>, riaslaichear<V-f0--r--l>, riaslaichear<V-f0-d>, riaslaichear<V-f0-d--l>, riaslaicheadh<V-s0--l>, do riaslaicheadh<V-s0-d--l>, riaslaichte<V-h0--l>, riaslaichiste<V-h0--l>, riaslaichist<V-h0--l>, riaslaichte<V-h0-d>, riaslaichiste<V-h0-d>, riaslaichist<V-h0-d>, riaslaichte<V-h0-d--l>, riaslaichiste<V-h0-d--l>, riaslaichist<V-h0-d--l>, , "
"riatanaicheam<Vm-1s>, riatanaich<Vm-2s>, riatanaicheadh<Vm-3>, riatanaicheamaid<Vm-1p>, riatanaichibh<Vm-2p>, riatanaicheadh<Vm-3>, riatanachadh<Nv>, , , , , , , , , , , , , , , , riatanaichidh<V-f>, riatanaicheas<V-f--r--l>, riatanaich<V-f--d>, riatanaich<V-f--d--l>, riatanaich<V-s--l>, do riatanaich<V-s--d--l>, riatanaichte<Av>, riatanaichte<Av--l>, riatanaichinn<V-h1s--l>, riatanaicheadh<V-h--l>, riatanaicheamaid<V-h1p--l>, riatanaichinn<V-h1sd>, riatanaichinn<V-h1sd--l>, riatanaicheadh<V-h--d>, riatanaicheadh<V-h--d--l>, riatanaicheamaid<V-h1pd>, riatanaicheamaid<V-h1pd--l>, riatanaichear<Vm-h0>, riatanaichtear<Vm-h0>, riatanaichear<V-f0>, riatanaichear<V-f0--r--l>, riatanaichear<V-f0-d>, riatanaichear<V-f0-d--l>, riatanaicheadh<V-s0--l>, do riatanaicheadh<V-s0-d--l>, riatanaichte<V-h0--l>, riatanaichiste<V-h0--l>, riatanaichist<V-h0--l>, riatanaichte<V-h0-d>, riatanaichiste<V-h0-d>, riatanaichist<V-h0-d>, riatanaichte<V-h0-d--l>, riatanaichiste<V-h0-d--l>, riatanaichist<V-h0-d--l>, , "
"ribeam<Vm-1s>, rib<Vm-2s>, ribeadh<Vm-3>, ribeamaid<Vm-1p>, ribibh<Vm-2p>, ribeadh<Vm-3>, ribeadh<Nv>, , , , , , , , , , , , , , , , ribidh<V-f>, ribeas<V-f--r--l>, rib<V-f--d>, rib<V-f--d--l>, rib<V-s--l>, do rib<V-s--d--l>, ribte<Av>, ribte<Av--l>, ribinn<V-h1s--l>, ribeadh<V-h--l>, ribeamaid<V-h1p--l>, ribinn<V-h1sd>, ribinn<V-h1sd--l>, ribeadh<V-h--d>, ribeadh<V-h--d--l>, ribeamaid<V-h1pd>, ribeamaid<V-h1pd--l>, ribear<Vm-h0>, ribtear<Vm-h0>, ribear<V-f0>, ribear<V-f0--r--l>, ribear<V-f0-d>, ribear<V-f0-d--l>, ribeadh<V-s0--l>, do ribeadh<V-s0-d--l>, ribte<V-h0--l>, ribiste<V-h0--l>, ribist<V-h0--l>, ribte<V-h0-d>, ribiste<V-h0-d>, ribist<V-h0-d>, ribte<V-h0-d--l>, ribiste<V-h0-d--l>, ribist<V-h0-d--l>, , "
"ribigeam<Vm-1s>, ribig<Vm-2s>, ribigeadh<Vm-3>, ribigeamaid<Vm-1p>, ribigibh<Vm-2p>, ribigeadh<Vm-3>, ribigeadh<Nv>, , , , , , , , , , , , , , , , ribigidh<V-f>, ribigeas<V-f--r--l>, ribig<V-f--d>, ribig<V-f--d--l>, ribig<V-s--l>, do ribig<V-s--d--l>, ribigte<Av>, ribigte<Av--l>, ribiginn<V-h1s--l>, ribigeadh<V-h--l>, ribigeamaid<V-h1p--l>, ribiginn<V-h1sd>, ribiginn<V-h1sd--l>, ribigeadh<V-h--d>, ribigeadh<V-h--d--l>, ribigeamaid<V-h1pd>, ribigeamaid<V-h1pd--l>, ribigear<Vm-h0>, ribigtear<Vm-h0>, ribigear<V-f0>, ribigear<V-f0--r--l>, ribigear<V-f0-d>, ribigear<V-f0-d--l>, ribigeadh<V-s0--l>, do ribigeadh<V-s0-d--l>, ribigte<V-h0--l>, ribigiste<V-h0--l>, ribigist<V-h0--l>, ribigte<V-h0-d>, ribigiste<V-h0-d>, ribigist<V-h0-d>, ribigte<V-h0-d--l>, ribigiste<V-h0-d--l>, ribigist<V-h0-d--l>, , "
"riblicheam<Vm-1s>, riblich<Vm-2s>, riblicheadh<Vm-3>, riblicheamaid<Vm-1p>, riblichibh<Vm-2p>, riblicheadh<Vm-3>, ribleachadh<Nv>, , , , , , , , , , , , , , , , riblichidh<V-f>, riblicheas<V-f--r--l>, riblich<V-f--d>, riblich<V-f--d--l>, riblich<V-s--l>, do riblich<V-s--d--l>, riblichte<Av>, riblichte<Av--l>, riblichinn<V-h1s--l>, riblicheadh<V-h--l>, riblicheamaid<V-h1p--l>, riblichinn<V-h1sd>, riblichinn<V-h1sd--l>, riblicheadh<V-h--d>, riblicheadh<V-h--d--l>, riblicheamaid<V-h1pd>, riblicheamaid<V-h1pd--l>, riblichear<Vm-h0>, riblichtear<Vm-h0>, riblichear<V-f0>, riblichear<V-f0--r--l>, riblichear<V-f0-d>, riblichear<V-f0-d--l>, riblicheadh<V-s0--l>, do riblicheadh<V-s0-d--l>, riblichte<V-h0--l>, riblichiste<V-h0--l>, riblichist<V-h0--l>, riblichte<V-h0-d>, riblichiste<V-h0-d>, riblichist<V-h0-d>, riblichte<V-h0-d--l>, riblichiste<V-h0-d--l>, riblichist<V-h0-d--l>, , "
"rìdhleam<Vm-1s>, ridhleam<Vm-1s>, ruidhleam<Vm-1s>, righleam<Vm-1s>, ridhil<Vm-2s>, ruidhil<Vm-2s>, righil<Vm-2s>, rìdhleadh<Vm-3>, ridhleadh<Vm-3>, ruidhleadh<Vm-3>, righleadh<Vm-3>, rìdhleamaid<Vm-1p>, ridhleamaid<Vm-1p>, ruidhleamaid<Vm-1p>, righleamaid<Vm-1p>, rìdhlibh<Vm-2p>, ridhlibh<Vm-2p>, ruidhlibh<Vm-2p>, righlibh<Vm-2p>, rìdhleadh<Vm-3>, ridhleadh<Vm-3>, ruidhleadh<Vm-3>, righleadh<Vm-3>, rìdhleadh<Nv>, ridhleadh<Nv>, ruidhleadh<Nv>, righleadh<Nv>, , , , , , , , , , , , , , , , rìdhlidh<V-f>, ridhlidh<V-f>, ruidhlidh<V-f>, righlidh<V-f>, rìdhleas<V-f--r--l>, ridhleas<V-f--r--l>, ruidhleas<V-f--r--l>, righleas<V-f--r--l>, ridhil<V-f--d>, ruidhil<V-f--d>, righil<V-f--d>, ridhil<V-f--d--l>, ruidhil<V-f--d--l>, righil<V-f--d--l>, ridhil<V-s--l>, ruidhil<V-s--l>, righil<V-s--l>, do ridhil<V-s--d--l>, do ruidhil<V-s--d--l>, do righil<V-s--d--l>, ridhilte<Av>, ruidhilte<Av>, righilte<Av>, ridhilte<Av--l>, ruidhilte<Av--l>, righilte<Av--l>, rìdhlinn<V-h1s--l>, ridhlinn<V-h1s--l>, ruidhlinn<V-h1s--l>, righlinn<V-h1s--l>, rìdhleadh<V-h--l>, ridhleadh<V-h--l>, ruidhleadh<V-h--l>, righleadh<V-h--l>, rìdhleamaid<V-h1p--l>, ridhleamaid<V-h1p--l>, ruidhleamaid<V-h1p--l>, righleamaid<V-h1p--l>, rìdhlinn<V-h1sd>, ridhlinn<V-h1sd>, ruidhlinn<V-h1sd>, righlinn<V-h1sd>, rìdhlinn<V-h1sd--l>, ridhlinn<V-h1sd--l>, ruidhlinn<V-h1sd--l>, righlinn<V-h1sd--l>, rìdhleadh<V-h--d>, ridhleadh<V-h--d>, ruidhleadh<V-h--d>, righleadh<V-h--d>, rìdhleadh<V-h--d--l>, ridhleadh<V-h--d--l>, ruidhleadh<V-h--d--l>, righleadh<V-h--d--l>, rìdhleamaid<V-h1pd>, ridhleamaid<V-h1pd>, ruidhleamaid<V-h1pd>, righleamaid<V-h1pd>, rìdhleamaid<V-h1pd--l>, ridhleamaid<V-h1pd--l>, ruidhleamaid<V-h1pd--l>, righleamaid<V-h1pd--l>, rìdhlear<Vm-h0>, ridhlear<Vm-h0>, ruidhlear<Vm-h0>, righlear<Vm-h0>, ridhiltear<Vm-h0>, ruidhiltear<Vm-h0>, righiltear<Vm-h0>, rìdhlear<V-f0>, ridhlear<V-f0>, ruidhlear<V-f0>, righlear<V-f0>, rìdhlear<V-f0--r--l>, ridhlear<V-f0--r--l>, ruidhlear<V-f0--r--l>, righlear<V-f0--r--l>, rìdhlear<V-f0-d>, ridhlear<V-f0-d>, ruidhlear<V-f0-d>, righlear<V-f0-d>, rìdhlear<V-f0-d--l>, ridhlear<V-f0-d--l>, ruidhlear<V-f0-d--l>, righlear<V-f0-d--l>, rìdhleadh<V-s0--l>, ridhleadh<V-s0--l>, ruidhleadh<V-s0--l>, righleadh<V-s0--l>, do rìdhleadh<V-s0-d--l>, do ridhleadh<V-s0-d--l>, do ruidhleadh<V-s0-d--l>, do righleadh<V-s0-d--l>, ridhilte<V-h0--l>, ruidhilte<V-h0--l>, righilte<V-h0--l>, rìdhliste<V-h0--l>, ridhliste<V-h0--l>, ruidhliste<V-h0--l>, righliste<V-h0--l>, rìdhlist<V-h0--l>, ridhlist<V-h0--l>, ruidhlist<V-h0--l>, righlist<V-h0--l>, ridhilte<V-h0-d>, ruidhilte<V-h0-d>, righilte<V-h0-d>, rìdhliste<V-h0-d>, ridhliste<V-h0-d>, ruidhliste<V-h0-d>, righliste<V-h0-d>, rìdhlist<V-h0-d>, ridhlist<V-h0-d>, ruidhlist<V-h0-d>, righlist<V-h0-d>, ridhilte<V-h0-d--l>, ruidhilte<V-h0-d--l>, righilte<V-h0-d--l>, rìdhliste<V-h0-d--l>, ridhliste<V-h0-d--l>, ruidhliste<V-h0-d--l>, righliste<V-h0-d--l>, rìdhlist<V-h0-d--l>, ridhlist<V-h0-d--l>, ruidhlist<V-h0-d--l>, righlist<V-h0-d--l>, , "
"righeam<Vm-1s>, righ<Vm-2s>, righeadh<Vm-3>, righeamaid<Vm-1p>, righibh<Vm-2p>, righeadh<Vm-3>, righeadh<Nv>, , , , , , , , , , , , , , , , righidh<V-f>, righeas<V-f--r--l>, righ<V-f--d>, righ<V-f--d--l>, righ<V-s--l>, do righ<V-s--d--l>, righte<Av>, righte<Av--l>, righinn<V-h1s--l>, righeadh<V-h--l>, righeamaid<V-h1p--l>, righinn<V-h1sd>, righinn<V-h1sd--l>, righeadh<V-h--d>, righeadh<V-h--d--l>, righeamaid<V-h1pd>, righeamaid<V-h1pd--l>, righear<Vm-h0>, rightear<Vm-h0>, righear<V-f0>, righear<V-f0--r--l>, righear<V-f0-d>, righear<V-f0-d--l>, righeadh<V-s0--l>, do righeadh<V-s0-d--l>, righte<V-h0--l>, righiste<V-h0--l>, righist<V-h0--l>, righte<V-h0-d>, righiste<V-h0-d>, righist<V-h0-d>, righte<V-h0-d--l>, righiste<V-h0-d--l>, righist<V-h0-d--l>, , "
"rilleam<Vm-1s>, rill<Vm-2s>, rilleadh<Vm-3>, rilleamaid<Vm-1p>, rillibh<Vm-2p>, rilleadh<Vm-3>, rilleadh<Nv>, , , , , , , , , , , , , , , , rillidh<V-f>, rilleas<V-f--r--l>, rill<V-f--d>, rill<V-f--d--l>, rill<V-s--l>, do rill<V-s--d--l>, rillte<Av>, rillte<Av--l>, rillinn<V-h1s--l>, rilleadh<V-h--l>, rilleamaid<V-h1p--l>, rillinn<V-h1sd>, rillinn<V-h1sd--l>, rilleadh<V-h--d>, rilleadh<V-h--d--l>, rilleamaid<V-h1pd>, rilleamaid<V-h1pd--l>, rillear<Vm-h0>, rilltear<Vm-h0>, rillear<V-f0>, rillear<V-f0--r--l>, rillear<V-f0-d>, rillear<V-f0-d--l>, rilleadh<V-s0--l>, do rilleadh<V-s0-d--l>, rillte<V-h0--l>, rilliste<V-h0--l>, rillist<V-h0--l>, rillte<V-h0-d>, rilliste<V-h0-d>, rillist<V-h0-d>, rillte<V-h0-d--l>, rilliste<V-h0-d--l>, rillist<V-h0-d--l>, , "
"rinnicheam<Vm-1s>, rinnich<Vm-2s>, rinnicheadh<Vm-3>, rinnicheamaid<Vm-1p>, rinnichibh<Vm-2p>, rinnicheadh<Vm-3>, rinneachadh<Nv>, , , , , , , , , , , , , , , , rinnichidh<V-f>, rinnicheas<V-f--r--l>, rinnich<V-f--d>, rinnich<V-f--d--l>, rinnich<V-s--l>, do rinnich<V-s--d--l>, rinnichte<Av>, rinnichte<Av--l>, rinnichinn<V-h1s--l>, rinnicheadh<V-h--l>, rinnicheamaid<V-h1p--l>, rinnichinn<V-h1sd>, rinnichinn<V-h1sd--l>, rinnicheadh<V-h--d>, rinnicheadh<V-h--d--l>, rinnicheamaid<V-h1pd>, rinnicheamaid<V-h1pd--l>, rinnichear<Vm-h0>, rinnichtear<Vm-h0>, rinnichear<V-f0>, rinnichear<V-f0--r--l>, rinnichear<V-f0-d>, rinnichear<V-f0-d--l>, rinnicheadh<V-s0--l>, do rinnicheadh<V-s0-d--l>, rinnichte<V-h0--l>, rinnichiste<V-h0--l>, rinnichist<V-h0--l>, rinnichte<V-h0-d>, rinnichiste<V-h0-d>, rinnichist<V-h0-d>, rinnichte<V-h0-d--l>, rinnichiste<V-h0-d--l>, rinnichist<V-h0-d--l>, , "
"riochdaicheam<Vm-1s>, riochdaich<Vm-2s>, riochdaicheadh<Vm-3>, riochdaicheamaid<Vm-1p>, riochdaichibh<Vm-2p>, riochdaicheadh<Vm-3>, riochdachadh<Nv>, , , , , , , , , , , , , , , , riochdaichidh<V-f>, riochdaicheas<V-f--r--l>, riochdaich<V-f--d>, riochdaich<V-f--d--l>, riochdaich<V-s--l>, do riochdaich<V-s--d--l>, riochdaichte<Av>, riochdaichte<Av--l>, riochdaichinn<V-h1s--l>, riochdaicheadh<V-h--l>, riochdaicheamaid<V-h1p--l>, riochdaichinn<V-h1sd>, riochdaichinn<V-h1sd--l>, riochdaicheadh<V-h--d>, riochdaicheadh<V-h--d--l>, riochdaicheamaid<V-h1pd>, riochdaicheamaid<V-h1pd--l>, riochdaichear<Vm-h0>, riochdaichtear<Vm-h0>, riochdaichear<V-f0>, riochdaichear<V-f0--r--l>, riochdaichear<V-f0-d>, riochdaichear<V-f0-d--l>, riochdaicheadh<V-s0--l>, do riochdaicheadh<V-s0-d--l>, riochdaichte<V-h0--l>, riochdaichiste<V-h0--l>, riochdaichist<V-h0--l>, riochdaichte<V-h0-d>, riochdaichiste<V-h0-d>, riochdaichist<V-h0-d>, riochdaichte<V-h0-d--l>, riochdaichiste<V-h0-d--l>, riochdaichist<V-h0-d--l>, , "
"riofam<Vm-1s>, rifeam<Vm-1s>, riof<Vm-2s>, rif<Vm-2s>, riofadh<Vm-3>, rifeadh<Vm-3>, riofamaid<Vm-1p>, rifeamaid<Vm-1p>, riofaibh<Vm-2p>, rifibh<Vm-2p>, riofadh<Vm-3>, rifeadh<Vm-3>, riofadh<Nv>, rifeadh<Nv>, , , , , , , , , , , , , , , , riofaidh<V-f>, rifidh<V-f>, riofas<V-f--r--l>, rifeas<V-f--r--l>, riof<V-f--d>, rif<V-f--d>, riof<V-f--d--l>, rif<V-f--d--l>, riof<V-s--l>, rif<V-s--l>, do riof<V-s--d--l>, do rif<V-s--d--l>, riofta<Av>, rifte<Av>, riofta<Av--l>, rifte<Av--l>, riofainn<V-h1s--l>, rifinn<V-h1s--l>, riofadh<V-h--l>, rifeadh<V-h--l>, riofamaid<V-h1p--l>, rifeamaid<V-h1p--l>, riofainn<V-h1sd>, rifinn<V-h1sd>, riofainn<V-h1sd--l>, rifinn<V-h1sd--l>, riofadh<V-h--d>, rifeadh<V-h--d>, riofadh<V-h--d--l>, rifeadh<V-h--d--l>, riofamaid<V-h1pd>, rifeamaid<V-h1pd>, riofamaid<V-h1pd--l>, rifeamaid<V-h1pd--l>, riofar<Vm-h0>, rifear<Vm-h0>, rioftar<Vm-h0>, riftear<Vm-h0>, riofar<V-f0>, rifear<V-f0>, riofar<V-f0--r--l>, rifear<V-f0--r--l>, riofar<V-f0-d>, rifear<V-f0-d>, riofar<V-f0-d--l>, rifear<V-f0-d--l>, riofadh<V-s0--l>, rifeadh<V-s0--l>, do riofadh<V-s0-d--l>, do rifeadh<V-s0-d--l>, riofte<V-h0--l>, rifte<V-h0--l>, riofaiste<V-h0--l>, rifaiste<V-h0--l>, riofaist<V-h0--l>, rifist<V-h0--l>, riofte<V-h0-d>, rifte<V-h0-d>, riofaiste<V-h0-d>, rifiste<V-h0-d>, riofaist<V-h0-d>, rifist<V-h0-d>, riofte<V-h0-d--l>, rifte<V-h0-d--l>, riofaiste<V-h0-d--l>, rifiste<V-h0-d--l>, riofaist<V-h0-d--l>, rifist<V-h0-d--l>, , "
"riofaigeam<Vm-1s>, riofaig<Vm-2s>, riofaigeadh<Vm-3>, riofaigeamaid<Vm-1p>, riofaigibh<Vm-2p>, riofaigeadh<Vm-3>, , , , , , , , , , , , , , , , , riofaigidh<V-f>, riofaigeas<V-f--r--l>, riofaig<V-f--d>, riofaig<V-f--d--l>, riofaig<V-s--l>, do riofaig<V-s--d--l>, riofaigte<Av>, riofaigte<Av--l>, riofaiginn<V-h1s--l>, riofaigeadh<V-h--l>, riofaigeamaid<V-h1p--l>, riofaiginn<V-h1sd>, riofaiginn<V-h1sd--l>, riofaigeadh<V-h--d>, riofaigeadh<V-h--d--l>, riofaigeamaid<V-h1pd>, riofaigeamaid<V-h1pd--l>, riofaigear<Vm-h0>, riofaigtear<Vm-h0>, riofaigear<V-f0>, riofaigear<V-f0--r--l>, riofaigear<V-f0-d>, riofaigear<V-f0-d--l>, riofaigeadh<V-s0--l>, do riofaigeadh<V-s0-d--l>, riofaigte<V-h0--l>, riofaigiste<V-h0--l>, riofaigist<V-h0--l>, riofaigte<V-h0-d>, riofaigiste<V-h0-d>, riofaigist<V-h0-d>, riofaigte<V-h0-d--l>, riofaigiste<V-h0-d--l>, riofaigist<V-h0-d--l>, , "
"rìoghaicheam<Vm-1s>, rìghicheam<Vm-1s>, rìoghaich<Vm-2s>, rìghich<Vm-2s>, rìoghaicheadh<Vm-3>, rìghicheadh<Vm-3>, rìoghaicheamaid<Vm-1p>, rìghicheamaid<Vm-1p>, rìoghaichibh<Vm-2p>, rìghichibh<Vm-2p>, rìoghaicheadh<Vm-3>, rìghicheadh<Vm-3>, rìoghachadh<Nv>, rìgheachadh<Nv>, , , , , , , , , , , , , , , , rìoghaichidh<V-f>, rìghichidh<V-f>, rìoghaicheas<V-f--r--l>, rìghicheas<V-f--r--l>, rìoghaich<V-f--d>, rìghich<V-f--d>, rìoghaich<V-f--d--l>, rìghich<V-f--d--l>, rìoghaich<V-s--l>, rìghich<V-s--l>, do rìoghaich<V-s--d--l>, do rìghich<V-s--d--l>, rìoghaichte<Av>, rìghichte<Av>, rìoghaichte<Av--l>, rìghichte<Av--l>, rìoghaichinn<V-h1s--l>, rìghichinn<V-h1s--l>, rìoghaicheadh<V-h--l>, rìghicheadh<V-h--l>, rìoghaicheamaid<V-h1p--l>, rìghicheamaid<V-h1p--l>, rìoghaichinn<V-h1sd>, rìghichinn<V-h1sd>, rìoghaichinn<V-h1sd--l>, rìghichinn<V-h1sd--l>, rìoghaicheadh<V-h--d>, rìghicheadh<V-h--d>, rìoghaicheadh<V-h--d--l>, rìghicheadh<V-h--d--l>, rìoghaicheamaid<V-h1pd>, rìghicheamaid<V-h1pd>, rìoghaicheamaid<V-h1pd--l>, rìghicheamaid<V-h1pd--l>, rìoghaichear<Vm-h0>, rìghichear<Vm-h0>, rìoghaichtear<Vm-h0>, rìghichtear<Vm-h0>, rìoghaichear<V-f0>, rìghichear<V-f0>, rìoghaichear<V-f0--r--l>, rìghichear<V-f0--r--l>, rìoghaichear<V-f0-d>, rìghichear<V-f0-d>, rìoghaichear<V-f0-d--l>, rìghichear<V-f0-d--l>, rìoghaicheadh<V-s0--l>, rìghicheadh<V-s0--l>, do rìoghaicheadh<V-s0-d--l>, do rìghicheadh<V-s0-d--l>, rìoghaichte<V-h0--l>, rìghichte<V-h0--l>, rìoghaichiste<V-h0--l>, rìghichiste<V-h0--l>, rìoghaichist<V-h0--l>, rìghichist<V-h0--l>, rìoghaichte<V-h0-d>, rìghichte<V-h0-d>, rìoghaichiste<V-h0-d>, rìghichiste<V-h0-d>, rìoghaichist<V-h0-d>, rìghichist<V-h0-d>, rìoghaichte<V-h0-d--l>, rìghichte<V-h0-d--l>, rìoghaichiste<V-h0-d--l>, rìghichiste<V-h0-d--l>, rìoghaichist<V-h0-d--l>, rìghichist<V-h0-d--l>, , "
"riosgam<Vm-1s>, riosg<Vm-2s>, riosgadh<Vm-3>, riosgamaid<Vm-1p>, riosgaibh<Vm-2p>, riosgadh<Vm-3>, riosgadh<Nv>, , , , , , , , , , , , , , , , riosgaidh<V-f>, riosgas<V-f--r--l>, riosg<V-f--d>, riosg<V-f--d--l>, riosg<V-s--l>, do riosg<V-s--d--l>, riosgta<Av>, riosgta<Av--l>, riosgainn<V-h1s--l>, riosgadh<V-h--l>, riosgamaid<V-h1p--l>, riosgainn<V-h1sd>, riosgainn<V-h1sd--l>, riosgadh<V-h--d>, riosgadh<V-h--d--l>, riosgamaid<V-h1pd>, riosgamaid<V-h1pd--l>, riosgar<Vm-h0>, riosgtar<Vm-h0>, riosgar<V-f0>, riosgar<V-f0--r--l>, riosgar<V-f0-d>, riosgar<V-f0-d--l>, riosgadh<V-s0--l>, do riosgadh<V-s0-d--l>, riosgte<V-h0--l>, riosgaiste<V-h0--l>, riosgaist<V-h0--l>, riosgte<V-h0-d>, riosgaiste<V-h0-d>, riosgaist<V-h0-d>, riosgte<V-h0-d--l>, riosgaiste<V-h0-d--l>, riosgaist<V-h0-d--l>, , "
"risleam<Vm-1s>, riseil<Vm-2s>, risleadh<Vm-3>, risleamaid<Vm-1p>, rislibh<Vm-2p>, risleadh<Vm-3>, risleadh<Nv>, , , , , , , , , , , , , , , , rislidh<V-f>, risleas<V-f--r--l>, riseil<V-f--d>, riseil<V-f--d--l>, riseil<V-s--l>, do riseil<V-s--d--l>, riseilte<Av>, riseilte<Av--l>, rislinn<V-h1s--l>, risleadh<V-h--l>, risleamaid<V-h1p--l>, rislinn<V-h1sd>, rislinn<V-h1sd--l>, risleadh<V-h--d>, risleadh<V-h--d--l>, risleamaid<V-h1pd>, risleamaid<V-h1pd--l>, rislear<Vm-h0>, riseiltear<Vm-h0>, rislear<V-f0>, rislear<V-f0--r--l>, rislear<V-f0-d>, rislear<V-f0-d--l>, risleadh<V-s0--l>, do risleadh<V-s0-d--l>, riseilte<V-h0--l>, risliste<V-h0--l>, rislist<V-h0--l>, riseilte<V-h0-d>, risliste<V-h0-d>, rislist<V-h0-d>, riseilte<V-h0-d--l>, risliste<V-h0-d--l>, rislist<V-h0-d--l>, , "
"ro-aithnicheam<Vm-1s>, ro-aithnich<Vm-2s>, ro-aithnicheadh<Vm-3>, ro-aithnicheamaid<Vm-1p>, ro-aithnichibh<Vm-2p>, ro-aithnicheadh<Vm-3>, ro-aithneachadh<Nv>, , , , , , , , , , , , , , , , ro-aithnichidh<V-f>, ro-aithnicheas<V-f--r--l>, ro-aithnich<V-f--d>, ro-aithnich<V-f--d--l>, ro-aithnich<V-s--l>, do ro-aithnich<V-s--d--l>, ro-aithnichte<Av>, ro-aithnichte<Av--l>, ro-aithnichinn<V-h1s--l>, ro-aithnicheadh<V-h--l>, ro-aithnicheamaid<V-h1p--l>, ro-aithnichinn<V-h1sd>, ro-aithnichinn<V-h1sd--l>, ro-aithnicheadh<V-h--d>, ro-aithnicheadh<V-h--d--l>, ro-aithnicheamaid<V-h1pd>, ro-aithnicheamaid<V-h1pd--l>, ro-aithnichear<Vm-h0>, ro-aithnichtear<Vm-h0>, ro-aithnichear<V-f0>, ro-aithnichear<V-f0--r--l>, ro-aithnichear<V-f0-d>, ro-aithnichear<V-f0-d--l>, ro-aithnicheadh<V-s0--l>, do ro-aithnicheadh<V-s0-d--l>, ro-aithnichte<V-h0--l>, ro-aithnichiste<V-h0--l>, ro-aithnichist<V-h0--l>, ro-aithnichte<V-h0-d>, ro-aithnichiste<V-h0-d>, ro-aithnichist<V-h0-d>, ro-aithnichte<V-h0-d--l>, ro-aithnichiste<V-h0-d--l>, ro-aithnichist<V-h0-d--l>, , "
